run,source,step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,52,0.43979397416114807,0.296875,0.0010000000000000002,0.0010401547638139164,-0.0047947317361831665,1e-06,75.566650390625,7.374793529510498,11.607421875,2.8735632076859476e-05,0.0,-0.004795770684722811,0.00011110837553189868,1.7888504266738892,0.004821093752980232,-0.4472126066684723,1.7888504266738892,0.004821093752980232,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8302.0,8292.0,11033.0,8297.875,6368.0,4665.0,2.0,2.0,2.0,0.04304675488413099,0.03230735174928587,57.51610637533029,144.27045784099028,66383.0,0.0,147.0,103.5625,76.0,0.0,0.0062500000931322575,1024.0,311.33123779296875,21.0,0.0062500000931322575,1024.0,311.33123779296875,21.0,0.00013216352316816504,2.7683594112948557,0.00820591221099912,0.038944248446147446,0.0087734111584723,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,76.0,330.0,0.0,0.0,0.0,0.0,137.90028735483065,1.2655959739349782,0.5447330703027546,1.8559861928224564e-05,7.563875988125801e-05,144.27045784099028,8.480902761220932e-05,2.585236044600606,1.9276890372857451,0.0,52.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,53,0.4474428594112396,0.12158203125,0.0010000000000000002,0.0011783616394041019,0.0016590674640610814,1e-06,74.7261848449707,7.374793529510498,11.607421875,0.0,0.0,0.0016578895738348365,5.15708013836047e-05,1.7888504266738892,-0.0016592725878581405,-0.4472126066684723,1.7888504266738892,-0.0016592725878581405,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8474.0,8470.0,9212.0,8472.25,7346.0,1866.0,2.0,2.0,2.0,0.0428728613130333,0.03337551652902968,57.53669578246587,147.2495054639876,67778.0,0.0,139.0,98.5,67.0,0.0,0.0,773.0,325.11248779296875,142.0,0.0,773.0,325.11248779296875,142.0,0.00014091656128645204,2.708626997654005,0.008746511686118742,0.038901431484196766,0.009551042690873146,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,92.0,453.0,0.0,0.0,0.0,0.0,140.89735916396603,1.2536415569484234,0.5928210690617561,1.6940291970968246e-05,6.679026409983635e-05,147.2495054639876,8.339900523424149e-05,2.6366612231358886,1.8208344979211688,0.0,53.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,54,0.43967121839523315,0.154296875,0.0010000000000000002,0.0009932628065598692,0.0029112815391272306,1e-06,74.87666320800781,7.374793529510498,11.607421875,0.0,0.0,0.0029102882836014032,6.21178877395323e-05,1.7888504266738892,-0.002907197456806898,-0.4472126066684723,1.7888504266738892,-0.002907197456806898,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8782.0,8739.0,9960.0,8770.0,7568.0,2392.0,2.0,2.0,2.0,0.04331827177301691,0.031737645378925664,,151.2658563037403,70160.0,0.0,212.0,105.84375,71.0,0.0,0.0,1002.0,332.65625,114.0,0.0,1002.0,332.65625,114.0,0.00012632688515933237,2.7129970508255328,0.00799695906487369,0.03830566811810716,0.008863094262778759,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,89.0,528.0,0.0,0.0,0.0,0.0,144.39926803018898,1.625650224275887,0.561066647991538,1.64802186191082e-05,6.69499859213829e-05,151.2658563037403,8.512986823916435e-05,2.6875256751663983,1.9457357237115502,0.0,54.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,55,0.5739251375198364,0.201171875,0.0010000000000000002,0.0013514940408185794,0.002459809649735689,1e-06,74.83724212646484,7.374793529510498,11.607421875,4.258849148754962e-05,0.0,0.0024584600469097495,0.0004131266173772019,1.7888504266738892,-0.002447631908580661,-0.4472126066684723,1.7888504266738892,-0.002447631908580661,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8701.0,8691.0,9885.0,8697.75,7393.0,2492.0,2.0,2.0,2.0,0.04468369506421092,0.03480215730441765,55.92899670941673,155.51414314098656,69582.0,0.0,187.0,101.4375,76.0,0.0,0.0,960.0,333.45001220703125,100.0,0.0,960.0,333.45001220703125,100.0,0.00012716461427134804,2.7927674994567817,0.007821616140425227,0.03734632537191008,0.008848368190228939,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,80.0,309.0,0.0,0.0,0.0,0.0,148.99973163101822,1.2356823268346488,0.5442436942830682,1.6029924154281616e-05,7.73589126765728e-05,155.51414314098656,8.512008935213089e-05,2.598632012028247,2.0886002723127604,0.0,55.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,56,0.45569413900375366,0.28515625,0.0010000000000000002,0.001329481198126814,0.008961282670497894,1e-06,74.88078308105469,7.374793529510498,11.607421875,1.8996960716322064e-05,0.0,0.008959954604506493,-0.00010612446258164709,1.7888504266738892,-0.008923659101128578,-0.4472126066684723,1.7888504266738892,-0.008923659101128578,-0.4472126066684723,1.0,0.02500000037252903,0.0,1.0,0.02500000037252903,0.0,8594.0,8585.0,10228.0,8591.25,7727.0,2501.0,2.0,2.0,2.0,0.04233173648564302,0.03617394643286217,58.49609065735013,146.86878906702623,68730.0,0.0,152.0,103.8125,78.0,0.0,0.0,911.0,325.75,127.0,0.0,911.0,325.75,127.0,0.000130795867874878,2.6831640149141482,0.008186851567825202,0.039351099274676386,0.008989599999040365,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,118.0,296.0,0.0,0.0,0.0,0.0,139.8465084573254,1.1898903409019113,0.5626823082566261,1.8300022929906845e-05,7.042894139885902e-05,146.86878906702623,8.3128921687603e-05,2.704601053148508,2.517843446228653,0.0,56.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,57,0.3482213318347931,0.396484375,0.0010000000000000002,0.0012685501703799673,-0.0022687166929244995,1e-06,74.8380241394043,7.374793529510498,11.607421875,0.0002479178496287204,0.0,-0.002269984339363873,-9.447031027320918e-06,1.7888504266738892,0.0023577804677188396,-0.4472126066684723,1.7888504266738892,0.0023577804677188396,-0.4472126066684723,1.0,0.03125,0.0,1.0,0.03125,0.0,8490.0,8483.0,9090.0,8487.625,7721.0,1369.0,2.0,2.0,2.0,0.04309536945943845,0.03219676183821712,,149.66534999385476,67901.0,0.0,165.0,99.5625,74.0,0.0,0.0,806.0,324.8187561035156,88.0,0.0,806.0,324.8187561035156,88.0,0.00010140239671209551,2.7495648194962374,0.007866714645954377,0.03859003110498822,0.006885324139147997,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,83.0,277.0,0.0,0.0,0.0,0.0,142.89763323403895,1.5543256290256977,0.5341577911749482,1.8388964235782623e-05,6.966991350054741e-05,149.66534999385476,8.351868018507957e-05,2.6203017020598054,2.013582292944193,0.0,57.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,58,0.358659952878952,0.28515625,0.0010000000000000002,0.001283542651890457,0.008042610250413418,1e-06,74.7261848449707,7.374793529510498,11.607421875,9.89044172456488e-05,0.0,0.008041327877435833,-9.584800768607238e-05,1.7888504266738892,-0.008030579425394535,-0.4472126066684723,1.7888504266738892,-0.008030579425394535,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8485.0,8416.0,11437.0,8428.125,6945.0,4492.0,2.0,2.0,2.0,0.04374323528927045,0.03320091710212523,56.90132617599567,148.11825253302231,67425.0,0.0,138.0,100.5,73.0,0.0,0.0062500000931322575,1024.0,320.90625,83.0,0.0062500000931322575,1024.0,320.90625,83.0,0.00013806619244590706,2.7635404016894767,0.008258356784929997,0.03822327234074722,0.009309113025665283,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,101.0,224.0,0.0,0.0,0.0,0.0,141.89398192474619,1.2526914589107037,0.5568197062239051,1.7810147255659103e-05,7.099006325006485e-05,148.11825253302231,8.713873103260994e-05,2.5772041375748813,1.7897261241450906,0.0,58.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,59,0.45253655314445496,0.26953125,0.0010000000000000002,0.0014675826832899475,0.00011540576815605164,1e-06,74.87664794921875,7.374793529510498,11.607421875,9.193053992930799e-05,0.0,0.00011393861495889723,-0.00021632849529851228,1.7888504266738892,-9.307654545409605e-05,-0.4472126066684723,1.7888504266738892,-9.307654545409605e-05,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,8623.0,8614.0,10545.0,8620.375,7039.0,3506.0,2.0,2.0,2.0,0.044792501244688324,0.030217981266611894,56.387043351189064,152.87864884687588,68963.0,0.0,134.0,100.6875,75.0,0.0,0.0,936.0,330.33123779296875,57.0,0.0,936.0,330.33123779296875,57.0,0.00013075050229050485,2.770078067562391,0.00809951778861847,0.037352142654926646,0.009016946889460087,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,83.0,224.0,0.0,0.0,0.0,0.0,146.40693610487506,1.38314488530159,0.5585670452564955,1.7109792679548264e-05,7.06799328327179e-05,152.87864884687588,8.356012403964996e-05,2.575915813911706,1.906896794680506,0.0,59.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,60,0.4540829062461853,0.28515625,0.0010000000000000002,0.0014554939093613939,-0.006046547554433346,1e-06,74.78074264526367,7.374793529510498,11.607421875,7.073087690514512e-05,0.0,-0.006048004259355366,-6.299230317381443e-05,1.7888504266738892,0.006034931633621454,-0.4472126066684723,1.7888504266738892,0.006034931633621454,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,9252.0,9169.0,11359.0,9190.125,7745.0,3614.0,2.0,2.0,2.0,0.04503623012583928,0.036295618529895726,,162.52042887778953,73521.0,0.0,141.0,103.34375,70.0,0.0,0.012500000186264515,1024.0,356.1625061035156,114.0,0.012500000186264515,1024.0,356.1625061035156,114.0,0.00011972700133330933,2.7377014866610168,0.007471267881937958,0.04082174503739288,0.008802448865026236,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,88.0,226.0,0.0,0.0,0.0,0.0,156.0106569188647,1.2532248641364276,0.5492950859479606,1.674005761742592e-05,7.119029760360718e-05,162.52042887778953,8.733896538615227e-05,3.0012555168941617,1.6588814109563828,0.0,60.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,61,0.4702839255332947,0.45703125,0.0010000000000000002,0.0016290454946101818,0.0112265944480896,1e-06,74.8180160522461,7.374793529510498,11.607421875,8.522507851012051e-05,0.0,0.011224964633584023,-0.00015068295675746413,1.7888504266738892,-0.011191928759217262,-0.4472126066684723,1.7888504266738892,-0.011191928759217262,-0.4472126066684723,1.0,0.03125,0.0,1.0,0.03125,0.0,8595.0,8583.0,9698.0,8586.375,7400.0,2298.0,2.0,2.0,2.0,0.043271155860968975,0.030415102257986677,57.933825560383596,148.2100468412973,68691.0,0.0,161.0,104.40625,68.0,0.0,0.0062500000931322575,1024.0,324.9125061035156,24.0,0.0062500000931322575,1024.0,324.9125061035156,24.0,0.00012828463763360856,2.7285604297620183,0.007853163690024848,0.03854499026077405,0.008812000043690205,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,114.0,349.0,0.0,0.0,0.0,0.0,141.84694250160828,1.3765314780175686,0.5394416670314968,1.683039590716362e-05,7.17388466000557e-05,148.2100468412973,9.708013385534286e-05,2.6476939260028303,1.7524370248429477,0.0,61.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,62,0.4122750759124756,0.193359375,0.0010000000000000002,0.0014770474833767366,0.0038510365411639214,1e-06,74.82928085327148,7.374793529510498,11.607421875,3.167228205711581e-05,0.0,0.0038495584158226848,-0.00011345334512498084,1.7888504266738892,-0.003836756804957986,-0.4472126066684723,1.7888504266738892,-0.003836756804957986,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8895.0,8890.0,10487.0,8892.125,7918.0,2569.0,2.0,2.0,2.0,0.04472577095844984,0.0324761385766053,58.32949853331079,152.44645031401888,71137.0,0.0,159.0,105.125,73.0,0.0,0.0,767.0,339.48126220703125,156.0,0.0,767.0,339.48126220703125,156.0,0.0001239349297693281,2.6862062487766267,0.007542131254285968,0.037316890816737,0.008816359099000692,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,129.0,570.0,0.0,0.0,0.0,0.0,145.90666481480002,1.341034334152937,0.5365245910361409,1.6859732568264008e-05,6.789993494749069e-05,152.44645031401888,8.398713544011116e-05,2.65461166203022,1.9608971597626805,0.0,62.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,63,0.5656688809394836,0.0012969970703125,0.0010000000000000002,0.001595314984797369,1.5953148704284104e-06,1e-06,74.81304550170898,7.374793529510498,11.607421875,0.0,0.0,0.0,-0.00016821221288410015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9102.0,9091.0,10845.0,9097.0,7767.0,3078.0,2.0,2.0,2.0,0.04735022095803683,0.030470533772629402,,156.98738381592557,72776.0,0.0,155.0,111.0,81.0,0.0,0.012500000186264515,1024.0,343.8500061035156,88.0,0.012500000186264515,1024.0,343.8500061035156,88.0,0.00012234174726803026,2.7335495620139048,0.0076878780083041,0.03537835490940933,0.008903542999178171,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,120.0,204.0,0.0,0.0,0.0,0.0,150.388962703757,1.4422849267721176,0.5594930099323392,1.5969853848218918e-05,6.924709305167198e-05,156.98738381592557,8.40979628264904e-05,2.5746951568871737,1.9760320917703211,0.0,63.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,64,0.4394386112689972,0.2197265625,0.0010000000000000002,0.0016537681885893107,-0.0019887201488018036,1e-06,74.80538177490234,7.374793529510498,11.607421875,0.00010538588685449213,0.0,-0.001990371267311275,3.699231778284684e-05,1.7888504266738892,0.00200411444529891,-0.4472126066684723,1.7888504266738892,0.00200411444529891,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8774.0,8564.0,10182.0,8600.25,6840.0,3342.0,2.0,2.0,2.0,0.04312280410471335,0.03101829685086684,57.24335089826628,150.24015654297546,68802.0,0.0,145.0,107.84375,78.0,0.0,0.0062500000931322575,1024.0,322.16876220703125,103.0,0.0062500000931322575,1024.0,322.16876220703125,103.0,9.679714214695751e-05,2.7821639212303713,0.00786314017950279,0.03867377268109244,0.00665983697399497,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,90.0,163.0,0.0,0.0,0.0,0.0,143.41220364766195,1.6131501928903162,0.540999770630151,1.7940066754817963e-05,7.102824747562408e-05,150.24015654297546,8.319830521941185e-05,2.6608329080045223,1.968076640740037,0.0,64.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,65,0.5277045965194702,0.2578125,0.0010000000000000002,0.0015997658501873957,0.005053844768553972,1e-06,74.77152633666992,7.374793529510498,11.607421875,8.94525262992829e-05,0.0,0.0050522449892014265,-0.00012789411757694325,1.7888504266738892,-0.005024310201406479,-0.4472126066684723,1.7888504266738892,-0.005024310201406479,-0.4472126066684723,1.0,0.01875000074505806,0.0,1.0,0.01875000074505806,0.0,9015.0,9008.0,12407.0,9011.875,6232.0,6175.0,2.0,2.0,2.0,0.046752471508738395,0.03544254570488462,56.94302232791979,158.261269451119,72095.0,0.0,175.0,107.90625,68.0,0.0,0.0062500000931322575,1024.0,342.6875,83.0,0.0062500000931322575,1024.0,342.6875,83.0,0.00012882464773380953,2.770669432238054,0.007631942366028768,0.03576309413903174,0.009287612978368998,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,112.0,451.0,0.0,0.0,0.0,0.0,151.9158049696125,1.2575189908966422,0.550224884878844,1.5939120203256607e-05,6.815791130065918e-05,158.261269451119,8.438806980848312e-05,2.5783402719534934,1.9113000920042396,0.0,65.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,66,0.46426042914390564,0.16015625,0.0010000000000000002,0.0015010424958745716,-0.00455915741622448,1e-06,74.9301528930664,7.374793529510498,11.607421875,4.512635350693017e-05,0.0,-0.004560658591799438,0.00027279209787138824,1.0954431295394897,0.004559518303722143,-0.7302953600883484,1.0954431295394897,0.004559518303722143,-0.7302953600883484,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8711.0,8704.0,11884.0,8707.625,6797.0,5087.0,2.0,2.0,2.0,0.0412916219963712,0.032831236855887146,,151.36342645902187,69661.0,0.0,145.0,104.53125,76.0,0.0,0.0,852.0,330.8500061035156,75.0,0.0,852.0,330.8500061035156,75.0,0.00012999000913228086,2.7279556480287583,0.007934001533652054,0.040306020630219944,0.009055234026163816,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,106.0,332.0,0.0,0.0,0.0,0.0,144.40706018405035,1.3070421228185296,0.5526904808357358,1.7798971384763718e-05,6.814859807491302e-05,151.36342645902187,8.38092528283596e-05,2.8077577031217515,2.2424022862687707,0.0,66.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,67,0.43289288878440857,0.2255859375,0.0010000000000000002,0.0015599263758758752,0.0005773559678345919,1e-06,74.78502655029297,7.374793529510498,11.607421875,0.00012145558284828439,0.0,0.0005757962353527546,1.364349036521162e-05,1.7888504266738892,-0.0006337444065138698,-0.4472126066684723,1.7888504266738892,-0.0006337444065138698,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,9238.0,9224.0,11939.0,9234.25,7999.0,3940.0,2.0,2.0,2.0,0.046440761506352644,0.03595699984780703,57.518688946891416,160.54347150586545,73874.0,0.0,190.0,104.46875,72.0,0.0,0.0,1023.0,357.2437438964844,95.0,0.0,1023.0,357.2437438964844,95.0,9.40984255243762e-05,2.6839159364029515,0.01093154502269343,0.035768398772713844,0.006951427087187767,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,81.0,385.0,0.0,0.0,0.0,0.0,153.4099510088563,1.2691432707943022,0.8075569570064545,1.655006781220436e-05,6.66487030684948e-05,160.54347150586545,8.709868416190147e-05,2.6423546909354627,2.36666002497077,0.0,67.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,68,0.5085579752922058,0.2373046875,0.0010000000000000002,0.001608138117717317,0.006091694347560406,1e-06,74.95120239257812,7.374793529510498,11.607421875,0.00019461514748400077,0.0,0.006090087350457907,-6.882629122628714e-07,1.7888504266738892,-0.006046213675290346,-0.4472126066684723,1.7888504266738892,-0.006046213675290346,-0.4472126066684723,1.0,0.02500000037252903,0.0,1.0,0.02500000037252903,0.0,9688.0,9676.0,12368.0,9684.375,7920.0,4448.0,2.0,2.0,2.0,0.050582049231264206,0.034227306780405586,57.75748601226023,167.67307008383796,77475.0,0.0,136.0,106.53125,78.0,0.0,0.012500000186264515,1024.0,377.6875,130.0,0.012500000186264515,1024.0,377.6875,130.0,0.00011437463448793128,2.664401854788963,0.007350158671211066,0.033125822588911974,0.008861174806952477,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,106.0,214.0,0.0,0.0,0.0,0.0,161.00980408489704,1.3737845211289823,0.5694535430520773,1.6429927200078964e-05,6.756884977221489e-05,167.67307008383796,9.938888251781464e-05,2.5664231050759554,2.100688250269741,0.0,68.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,69,0.4172540009021759,0.2392578125,0.0010000000000000002,0.001909811248879123,-0.0007789039518684149,1e-06,74.90294647216797,7.374793529510498,11.607421875,0.00017068216984625906,0.0,-0.0007808133959770203,-0.00013484727960531018,1.7888504266738892,0.0007368747028522193,-0.4472126066684723,1.7888504266738892,0.0007368747028522193,-0.4472126066684723,1.0,0.012500000186264515,0.0,1.0,0.012500000186264515,0.0,8568.0,8482.0,10038.0,8522.5,7732.0,2306.0,2.0,2.0,2.0,0.04405458977733535,0.03195033874496576,,142.96948054200038,68180.0,0.0,191.0,107.5,74.0,0.0,0.0062500000931322575,1024.0,318.625,66.0,0.0062500000931322575,1024.0,318.625,66.0,0.0001327941004579177,2.675877593197557,0.007989210987463047,0.03797827704721364,0.009053901769220829,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,74.0,205.0,0.0,0.0,0.0,0.0,136.41623970121145,1.3119158912450075,0.5447044051252306,2.066977322101593e-05,6.706919521093369e-05,142.96948054200038,8.461903780698776e-05,2.589358929079026,2.0588262430392206,0.0,69.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,70,0.4745340645313263,0.0986328125,0.0010000000000000002,0.0020325565023995296,0.0008497502421960235,1e-06,74.65335464477539,7.374793529510498,11.607421875,0.0,0.0,0.0008477173978462815,-1.198275999740872e-05,1.7888504266738892,-0.0008474331116303802,-0.4472126066684723,1.7888504266738892,-0.0008474331116303802,-0.4472126066684723,1.0,0.0062500000931322575,0.0,1.0,0.0062500000931322575,0.0,8401.0,8319.0,8908.0,8351.125,6894.0,2014.0,2.0,2.0,2.0,0.04304369108734816,0.02975037861662026,57.29539962331429,145.7555939028971,66809.0,0.0,162.0,104.21875,70.0,0.0,0.0062500000931322575,1024.0,313.3374938964844,104.0,0.0062500000931322575,1024.0,313.3374938964844,104.0,0.00014797783677121434,2.7802863574625856,0.008068122078153656,0.03877606059137037,0.009886251296848059,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,105.0,278.0,0.0,0.0,0.0,0.0,139.38687624502927,1.3657304313965142,0.5390231679193676,1.7890240997076035e-05,7.170019671320915e-05,145.7555939028971,8.763885125517845e-05,2.590589832048863,1.8235016870312393,0.0,70.0
layer4_distributed_20260619_102901,/data/ronghao/uenv/uenv-bridge/temp/logs/verl_layer4_agent_loop/layer4_distributed_20260619_102901.log,71,0.39381858706474304,0.3515625,0.0010000000000000002,0.00214845277605491,0.010513382032513618,1e-06,74.71599960327148,7.374793529510498,11.607421875,0.00012048896314809099,0.0,0.010511233820579946,2.1974573587613123e-05,1.7888504266738892,-0.010507716797292233,-0.7302953600883484,1.7888504266738892,-0.010507716797292233,-0.7302953600883484,1.0,0.03125,0.0,1.0,0.03125,0.0,9048.0,8942.0,10132.0,8980.25,7269.0,2863.0,2.0,2.0,2.0,0.047438950329988454,0.03257939499258431,60.04903084014195,149.54862508783117,71842.0,0.0,152.0,109.25,79.0,0.0,0.0062500000931322575,1024.0,339.76251220703125,151.0,0.0062500000931322575,1024.0,339.76251220703125,151.0,0.00012322579802214273,2.6376522468672774,0.007625880863336345,0.03528363048151484,0.008852787781506777,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,94.0,295.0,0.0,0.0,0.0,0.0,143.38805144419894,1.3500183708965778,0.5478585329838097,1.7209909856319427e-05,6.499979645013809e-05,149.54862508783117,8.449889719486237e-05,2.5348465810529888,1.681137212086469,0.0,71.0
